Node Type,name,single,release_date,genre,notable,id,written_date,stage_name,notoriety_date,release_year,grau_saida,grau_entrada,grau_total
Song,Reflections of Ego,True,2007,Emo/Pop Punk,True,11520,2007,,,2007.0,6,12,18
Song,The Whispers of Cawfield,False,2013,Doom Metal,True,11521,,,,2013.0,2,8,10
Album,Echoes from Archie's Valley,,2015,Psychedelic Rock,True,11522,,,,2015.0,1,5,6
Person,Kenneth Miller,,,,,11523,,,,,2,0,2
Person,Christopher Hughes,,,,,11524,,,,,1,0,1
Song,Shadows of the Forgotten Meadow,True,2020,Psychedelic Rock,True,11525,,,,2020.0,3,7,10
Song,Ballad of the Lone Shepherd,True,2019,Psychedelic Rock,True,11526,,,,2019.0,3,11,14
Song,Forest Whispers at Dawn,True,2009,Indie Rock,True,11527,,,,2009.0,2,6,8
Song,Emerald Canopy Sonata,False,2007,Desert Rock,True,11528,,,,2007.0,1,6,7
Person,Qiang Lu,,,,,11529,,,,,1,0,1
Person,Xiuying Yao,,,,,11530,,,,,1,0,1
Person,Ping Zhou,,,,,11531,,,,,1,0,1
Song,Woodland Symphony No. 1,True,2013,Alternative Rock,True,11532,,,2013,2013.0,6,5,11
Album,Beneath the Green Cathedral,,2020,Doom Metal,True,11533,2020,,,2020.0,4,5,9
Person,Brian Hamilton,,,,,11534,, Cyber Swan,,,1,0,1
Person,Alexandra Montes,,,,,11535,, D.R. Stone,,,1,0,1
Person,Scott Garcia,,,,,11536,,,,,1,0,1
Song,Echoes of a Minor Resonance,False,2026,Alternative Rock,True,11537,2026,,,2026.0,1,4,5
Song,Shadows Between the Strings,True,2020,Dream Pop,True,11538,2020,,,2020.0,2,5,7
Person,Xia Xu,,,,,11539,,,,,1,0,1
Person,Gang Zou,,,,,11540,,,,,1,0,1
Song,Whispers in C: A Fragmentary Lament,True,2013,Indie Rock,True,11541,2010,,,2013.0,2,7,9
Person,John Shaw,,,,,11542,,,,,1,0,1
Person,Isaac Lamb,,,,,11543,,,,,2,0,2
Person,Johnny Walker,,,,,11544,,,,,1,0,1
Person,James Rodriguez,,,,,11545,,,,,1,0,1
Song,Quartet of Quiet Dissonance,True,1992,Synthwave,True,11546,,,,1992.0,2,5,7
Person,Sean Blackburn,,,,,11547,,,,,2,0,2
Person,Leslie Hinton,,,,,11548,,,,,1,0,1
Person,Michael Wilson,,,,,11549,,,,,1,0,1
Album,Echoes of Forgotten Pavanes,,2020,Dream Pop,True,11550,,,2020,2020.0,5,10,15
Person,Matthew Gardner,,,,,11551,,,,,1,0,1
Person,Steven Keller,,,,,11552,,,,,2,0,2
Person,Lei Zhao,,,,,11553,,,,,1,0,1
Person,Carrie Perry,,,,,11554,,,,,1,0,1
Person,Laura Wolf,,,,,11555,,,,,1,0,1
Person,Gina Cooper,,,,,11556,,,,,2,0,2
Person,Amy Gonzalez,,,,,11557,,,,,1,0,1
Song,Renaissance Whispers,True,2015,Alternative Rock,True,11558,,,,2015.0,2,8,10
Person,Xia Dai,,,,,11559,,,,,1,0,1
Person,Ming Qiu,,,,,11560,,,,,1,0,1
Person,Lei Lin,,,,,11561,,,,,1,0,1
Song,Courtly Shadows and Silk,True,2025,Southern Gothic Rock,True,11562,,,,2025.0,2,7,9
Person,Michelle Atkins,,,,,11563,,,,,2,0,2
Song,Medieval Melodies Unbound,True,2004,Doom Metal,True,11564,2004,,,2004.0,1,5,6
Person,Sibylla Heintze,,,,,11565,,,,,1,0,1
Person,Krista Rogge,,,,,11566,,,,,1,0,1
Song,Wild Tonight,True,2023,Oceanus Folk,True,11567,,,,2023.0,4,6,10
Song,Unhinged Emotion,True,2020,Synthpop,True,11568,2013,,,2020.0,1,12,13
Song,Breaking Rational,True,2008,Indie Rock,True,11569,,,2008,2008.0,2,5,7
Person,Gang Yao,,,,,11570,,,,,1,0,1
Person,Otmar Fröhlich,,,,,11571,,,,,1,0,1
Song,Fever Pitch Madness,True,1995,Speed Metal,True,11572,,,1995,1995.0,2,5,7
Person,Sarah Patrick,,,,,11573,,,,,1,0,1
Song,Shadows of Her Silhouette,True,2013,Indie Rock,True,11574,2013,,,2013.0,2,7,9
Person,Jolanta Zirme,,,,,11575,,,,,1,0,1
Person,Angelina Ortmann,,,,,11576,,,,,4,0,4
RecordLabel,First Flight Records,,,,,11577,,,,,0,1,1
Song,Whispers in the Unknown,True,2026,Oceanus Folk,True,11578,2026,,,2026.0,1,8,9
Person,Jie Wang,,,,,11579,,,,,3,0,3
Person,Xia Du,,,,,11580,,,,,3,0,3
Person,Yong Tang,,,,,11581,,,,,1,0,1
Person,Tao Su,,,,,11582,,,,,1,0,1
Song,Veiled Intentions,True,2030,Synthwave,True,11583,,,,2030.0,4,8,12
Person,Guiying Bai,,,,,11584,,Echo Reverie,,,1,0,1
Person,Li Cheng,,,,,11585,,,,,1,0,1
Album,Secrets She Carries,,2020,Indie Folk,True,11586,,,,2020.0,3,6,9
Person,Fang Tian,,,,,11587,,,,,1,0,1
Person,Ping Deng,,,,,11588,,,,,1,0,1
Person,Li Lu,,,,,11589,,,,,2,0,2
Song,Midnight's Descent into Chaos,True,2026,Dream Pop,True,11590,,,,2026.0,4,9,13
Person,Lei Fan,,,,,11591,,,,,1,0,1
Person,Yang Ye,,,,,11592,,,,,2,0,2
Person,Wei Li,,,,,11593,,,,,1,0,1
Person,Chao Dai,,,,,11594,,,,,1,0,1
Person,Chao Du,,,,,11595,,,,,2,0,2
Person,Jun Dai,,,,,11596,,,,,2,0,2
Person,Guiying Liang,,,,,11597,,,,,1,0,1
Song,When Darkness Amplifies,True,2018,Lo-Fi Electronica,True,11598,,,2018,2018.0,3,5,8
Person,Lei Cai,,,,,11599,,,,,2,0,2
Person,Gang Kong,,,,,11600,,,,,2,0,2
Person,Guiying Mo,,,,,11601,,,,,4,0,4
Song,The Twilight Spiral,True,2021,Dream Pop,True,11602,,,,2021.0,4,5,9
Album,Shadows Grow Longer After Sunset,,2028,Jazz Surf Rock,True,11603,,,2028,2028.0,2,6,8
Person,Kristin Barber,,,,,11604,,,,,1,0,1
Person,Chris Tate,,,,,11605,,,,,1,0,1
Person,Deborah Wright,,,,,11606,,,,,1,0,1
Person,Jason Roberts,,,,,11607,,,,,3,0,3
Song,Childhood's Horizon,True,2024,Americana,True,11608,2024,,,2024.0,3,7,10
Person,Gang Wen,,,,,11609,,,,,1,0,1
Person,Ping Xie,,,,,11610,,,,,1,0,1
Person,Annette Mckee,,,,,11611,,,,,1,0,1
Song,Growing Silhouettes,False,2010,Indie Folk,True,11612,,,2010,2010.0,2,9,11
RecordLabel,Steel Valley Sound,,,,,11613,,,,,0,3,3
Song,Between Innocence and Ember,True,2009,Alternative Rock,True,11614,2009,,2009,2009.0,2,5,7
Person,Gabriel Malon,,,,,11615,,,,,4,0,4
RecordLabel,Lumina Sound,,,,,11616,,,,,0,1,1
Song,Adolescent Echoes,True,2023,Speed Metal,True,11617,2023,,,2023.0,4,14,18
Person,Lisa Ramos,,,,,11618,,,,,1,0,1
Person,Zachary Estes,,,,,11619,,,,,2,0,2
Person,Jose Harmon,,,,,11620,,,,,2,0,2
Person,Lindsey Terry,,,,,11621,,,,,1,0,1
Person,Alexis Dixon,,,,,11622,,,,,1,0,1
Song,Whispers of Tenderness,True,2026,Jazz Surf Rock,True,11623,,,,2026.0,2,7,9
Person,Gianfranco Trentini,,,,,11624,,Trentini,,,1,0,1
Person,Nicola Napolitano,,,,,11625,,Nicola,,,1,0,1
Person,Cassandra Zito,,,,,11626,,,,,1,0,1
Person,Nina Pareto,,,,,11627,,,,,1,0,1
Person,Antonietta Chittolini,,,,,11628,,,,,2,0,2
Album,Unspoken Embrace,,2012,Indie Pop,True,11629,2012,,,2012.0,4,6,10
Person,Océane Bouchet,,,,,11630,,,,,1,0,1
Person,Célina Collin de la Chauveau,,,,,11631,,,,,2,0,2
Person,Stéphanie Parent,,,,,11632,,,,,1,0,1
Person,Yves Gaudin,,,,,11633,,,,,1,0,1
Person,Michelle Monnier,,,,,11634,,,,,1,0,1
Song,Echoes of Intimacy,False,1999,Synthwave,True,11635,1999,,1999,1999.0,2,6,8
Person,Lucie Tanguy,,,,,11636,,,,,1,0,1
Song,Soft Murmurs Between Us,True,2019,Synthwave,True,11637,,,,2019.0,2,2,4
Person,Ming Yang,,,,,11638,,,,,1,0,1
Person,Qiang Zhang,,,,,11639,,,,,1,0,1
Song,Echoes of Faded Sweetness,True,2007,Dream Pop,True,11640,,,,2007.0,1,7,8
Song,Memories Like Whispered Honey,True,2008,Indie Folk,True,11641,,,,2008.0,1,4,5
Person,Lindsay Browning,,,,,11642,,,,,1,0,1
Person,John Holt,,,,,11643,,,,,2,0,2
Song,Tender Moments Dissolved,True,2004,Speed Metal,True,11644,,,,2004.0,1,4,5
Person,Milena Anichini-Barracco,,,,,11645,,,,,1,0,1
Song,Daddy's Little Ghost,True,2030,Alternative Rock,True,11646,2030,,,2030.0,5,10,15
Person,Min Chen,,,,,11647,,,,,1,0,1
Person,Wei Gao,,,,,11648,,,,,2,0,2
Person,Yang Kong,,,,,11649,,,,,1,0,1
Person,Jun Jiang,,,,,11650,,,,,1,0,1
Person,Imran van Maasgouw-Schroeff,,,,,11651,,,,,2,0,2
Song,Shadows of Approval,True,1985,Synthwave,True,11652,1982,,,1985.0,2,7,9
Person,Tammy Higgins,,,,,11653,,Solar Omen,,,1,0,1
Person,Justin Sullivan,,,,,11654,,,,,2,0,2
Song,Whispers Between Lovers,True,2026,Oceanus Folk,True,11655,,,,2026.0,5,4,9
Person,Qiang Cui,,,,,11656,,,,,1,0,1
Person,Jun Yuan,,,,,11657,,,,,1,0,1
Person,Lei Qiu,,,,,11658,,,,,1,0,1
Song,Echoes of Two Hearts,True,2024,Dream Pop,True,11659,,,2024,2024.0,3,16,19
Person,Patrick Howard,,,,,11660,, N.V. Blake,,,1,0,1
Person,Joe Humphrey,,,,,11661,,,,,1,0,1
Person,Austin Robinson,,,,,11662,,,,,1,0,1
Person,Kayla Gonzales,,,,,11663,,,,,1,0,1
Person,Jaroslav Putz,,,,,11664,,,,,1,0,1
Person,Dariusz Trupp,,,,,11665,,,,,1,0,1
Person,Terri Chapman,,,,,11666,,,,,2,0,2
Person,Felicia Walton,,,,,11667,,,,,1,0,1
Person,Ludmila Wesack,,,,,11668,,,,,1,0,1
Person,Jens-Uwe Pruschke,,,,,11669,,,,,1,0,1
Person,Kathleen Sutton,,,,,11670,,,,,1,0,1
Person,Nicholas Swanson,,,,,11671,,,,,1,0,1
Song,Sappho's Secret Garden,True,2020,Post-Apocalyptic Folk,True,11672,2020,,,2020.0,2,7,9
Person,Megan Bowers,,,,,11673,,,,,1,0,1
Person,Cameron Cohen,,,,,11674,,,,,1,0,1
Person,Haley Campbell,,,,,11675,,,,,1,0,1
RecordLabel,Suresnes Collective,,,,,11676,,,,,0,1,1
Song,Forbidden Embrace,True,2009,Lo-Fi Electronica,True,11677,2009,,2009,2009.0,5,22,27
Song,Moments Between Heartbeats,True,2023,Indie Folk,True,11678,2023,,,2023.0,3,7,10
Song,Snapshot of Forever,True,2026,Oceanus Folk,True,11679,,,,2026.0,4,9,13
Album,Twenty-Four Hours Unfolding,,2003,Speed Metal,True,11680,,,,2003.0,7,5,12
Song,The Day We Never Forget,True,2019,Psychedelic Rock,True,11681,,,,2019.0,3,13,16
Person,Elaine Miller,,,,,11682,,,,,1,0,1
Person,Li Sun,,,,,11683,,,,,1,0,1
Person,Yang Xiang,,,,,11684,,,,,1,0,1
Person,Dominique Newton,,,,,11685,,,,,1,0,1
Person,Guiying Fang,,,,,11686,,,,,1,0,1
Person,Jing Lin,,,,,11687,,,,,1,0,1
Person,Xiulan Qian,,,,,11688,,,,,1,0,1
Person,Lei Hu,,,,,11689,,,,,1,0,1
Person,Ming Cui,,,,,11690,,,,,1,0,1
Person,Guiying Shao,,,,,11691,,,,,1,0,1
Person,Yang Zhu,,,,,11692,,,,,1,0,1
Person,Patricia Maynard,,,,,11693,,,,,1,0,1
Person,Lei Cai,,,,,11694,,,,,1,0,1
RecordLabel,Homestead Harmony,,,,,11695,,,,,0,2,2
Song,Digital Reed,True,2017,Synthwave,True,11696,,,,2017.0,3,5,8
Person,Jamie Castro,,,,,11697,,,,,2,0,2
Person,Bradley Reeves Jr.,,,,,11698,,,,,1,0,1
RecordLabel,Workshop Transmissions,,,,,11699,,,,,0,1,1
RecordLabel,Verse Press Audio,,,,,11700,,,,,0,1,1
Album,Carbon Breath,,2010,Doom Metal,True,11701,2007,,,2010.0,1,7,8
Person,Hans-Gerhard Kuhl,,,,,11702,,Sable,,,3,0,3
Person,Annaliese Bolnbach,,,,,11703,,,,,3,0,3
Person,Jens-Peter Mosemann,,,,,11704,,,,,2,0,2
Person,Hinrich Dörschner,,,,,11705,,,,,2,0,2
Song,Quantum Woodwind,True,2029,Space Rock,False,11706,,,,2029.0,4,5,9
Person,Lei Ma,,,,,11707,,,,,1,0,1
Person,Yan Cheng,,,,,11708,,,,,1,0,1
Person,Gang Wen,,,,,11709,,,,,1,0,1
Person,Jie Hao,,,,,11710,,,,,1,0,1
Person,Shota Suzuki,,,,,11711,,,,,1,0,1
Album,Synthetic Serenade,,2023,Doom Metal,True,11712,,,,2023.0,3,12,15
Person,Ramona Petruzzi,,,,,11713,,,,,2,0,2
Person,Andrew Ellison,,,,,11714,,,,,1,0,1
Person,Sean Walters,,,,,11715,,,,,1,0,1
Person,Inès Collet,,,,,11716,,,,,3,0,3
Person,Olivier Munoz,,,,,11717,,,,,1,0,1
Song,Perfect Moment's Embrace,True,2013,Southern Gothic Rock,True,11718,2013,,,2013.0,2,5,7
Song,Sunlight Between Heartbeats,True,2024,Doom Metal,True,11719,2024,,,2024.0,3,6,9
Person,Camillo Liguori-Pistoletto,,,,,11720,, Jade Corona,,,1,0,1
Person,Mathilde Ribeiro,,,,,11721,,,,,1,0,1
Person,Robert White,,,,,11722,,,,,1,0,1
Person,Geronimo Morpurgo,,,,,11723,,,,,1,0,1
Person,Benjamin Leon,,,,,11724,,,,,1,0,1
Person,Thierry Fernandez Le Bègue,,,,,11725,,,,,1,0,1
Song,Today Feels Like Forever,True,2017,Indie Folk,True,11726,,,,2017.0,3,4,7
Person,Na Hou,,,,,11727,,,,,1,0,1
Person,Yan Hu,,,,,11728,,,,,2,0,2
Song,Whispers of Unexpected Joy,True,2013,Americana,True,11729,,,2013,2013.0,2,7,9
Album,Whispers of Guenerina,,2017,Indie Folk,True,11730,,,2017,2017.0,2,10,12
Person,David Jenkins,,,,,11731,,,,,1,0,1
Person,James Smith,,,,,11732,,,,,2,0,2
Person,Edward Clark,,,,,11733,,,,,1,0,1
Person,Robert Boone,,,,,11734,,,,,1,0,1
Person,William Miller,,,,,11735,,,,,1,0,1
Song,Echoes from the Forgotten Coast,True,2013,Symphonic Metal,True,11736,,,,2013.0,2,10,12
Song,Shadows of a Distant Name,True,2007,Indie Folk,True,11737,2007,,,2007.0,2,8,10
Person,James Murray,,,,,11738,,,,,1,0,1
Person,Marilyn Austin,,,,,11739,,,,,1,0,1
Song,Guenerina's Lament,False,2011,Indie Rock,True,11740,,,,2011.0,2,10,12
Person,Lori Gregory,,,,,11741,,,,,2,0,2
Person,Rodney Clark,,,,,11742,,,,,2,0,2
Person,Gernot Karz,,,,,11743,,,,,1,0,1
Album,Whispers of a Forgotten Name,,2017,Indie Rock,True,11744,,,,2017.0,3,10,13
Person,Travis Hill,,,,,11745,,,,,1,0,1
Song,Echoes in Silk and Shadow,True,2024,Americana,True,11746,2024,,,2024.0,3,5,8
Person,Lei Xue,,,,,11747,,,,,3,0,3
Person,Yong Lu,,,,,11748,,,,,1,0,1
Song,The Memory of Xiao,True,2024,Space Rock,True,11749,,,,2024.0,3,12,15
Person,Ming Chang,,,,,11750,,,,,1,0,1
Person,Yong Lei,,,,,11751,,,,,3,0,3
Person,Ming Ding,,,,,11752,,,,,2,0,2
Song,Fragile Lotus: A Ballad for Juan,True,2007,Symphonic Metal,True,11753,,,,2007.0,1,15,16
Person,Fang Qian,,,,,11754,, Solar Fang,,,1,0,1
Person,Xiuying Gu,,,,,11755,,,,,1,0,1
Person,Yang Qiu,,,,,11756,,,,,1,0,1
Person,Guiying Huang,,,,,11757,,,,,1,0,1
Person,Qiang Dong,,,,,11758,,,,,1,0,1
Person,Fang Liu,,,,,11759,,,,,2,0,2
Person,Jing Shen,,,,,11760,,,,,1,0,1
Person,Jun Wen,,,,,11761,,,,,1,0,1
Person,Tao Chang,,,,,11762,,,,,2,0,2
Person,Xiulan Guo,,,,,11763,,,,,2,0,2
Person,Ming Cui,,,,,11764,,,,,1,0,1
Song,Toxic Pulse,True,2018,Dream Pop,True,11765,,,,2018.0,3,3,6
Person,Anna Reyes,,,,,11766,,,,,3,0,3
Song,Venom's Whisper,False,2004,Oceanus Folk,True,11767,2004,,,2004.0,1,9,10
Song,The Slow Dissolve,True,2024,Dream Pop,True,11768,2021,,,2024.0,2,26,28
Person,Keith Navarro,,,,,11769,,Echeva,,,1,0,1
Person,David Clements,,,,,11770,,Davey Clements,,,1,0,1
Person,Birgid Junck-Sauer,,,,,11771,,,,,1,0,1
Person,Brandi Tran,,,,,11772,,,,,1,0,1
Person,Barbara Haas,,,,,11773,,,,,2,0,2
Person,Gabriel Ruppert,,,,,11774,,,,,1,0,1
Person,Brenda Hammond,,,,,11775,,,,,1,0,1
Person,Abdullah Bauer,,,,,11776,,,,,1,0,1
Person,David Patel,,,,,11777,,,,,1,0,1
Person,Susan Haney,,,,,11778,,,,,1,0,1
Person,Hans-Christian Drub,,,,,11779,,,,,2,0,2
Song,Poison in Veins,True,2027,Dream Pop,True,11780,,,,2027.0,7,7,14
Person,Tao Xu,,,,,11781,,,,,1,0,1
Person,Tao Su,,,,,11782,,,,,1,0,1
Person,Guiying Zhong,,,,,11783,,,,,1,0,1
Person,Chao Tian,,,,,11784,,,,,1,0,1
Song,Herencia de Piedra (Heritage of Stone),False,2024,Jazz Surf Rock,True,11785,,,,2024.0,2,9,11
Person,Guiying Tang,,,,,11786,,,,,2,0,2
Person,Xiuying Gu,,,,,11787,,,,,1,0,1
Album,Whispers Between Rooms,,2022,Indie Folk,True,11788,,,,2022.0,3,8,11
Person,Tracy Warner,,,,,11789,,,,,1,0,1
Person,Jun Huang,,,,,11790,,,,,1,0,1
Person,Bradley Brooks,,,,,11791,,,,,3,0,3
Person,Ping Han,,,,,11792,,,,,1,0,1
Song,Ancestral Echoes,True,1991,Dream Pop,False,11793,,,,1991.0,1,6,7
Person,Kimberly Stevens,,,,,11794,,,,,2,0,2
Person,Eric Gomez,,,,,11795,,,,,1,0,1
Person,Alison Nelson,,,,,11796,,,,,1,0,1
Song,Broker's Burden,True,2020,Oceanus Folk,True,11797,,,,2020.0,2,6,8
Person,Xiulan Lai,,,,,11798,,,,,1,0,1
Person,Lei Su,,,,,11799,,,,,1,0,1
Person,Gang Shen,,,,,11800,,,,,2,0,2
Song,Commission Junction,True,2029,Synthwave,False,11801,2026,,,2029.0,3,5,8
Person,Kim Bishop,,,,,11802,,Nova Serenade,,,1,0,1
Person,Gang Xia,,,,,11803,,,,,1,0,1
Person,Li Liao,,,,,11804,,,,,1,0,1
Song,The Go-Between,True,1990,Americana,True,11805,,,,1990.0,1,5,6
Person,Maite Cuevas Caballero,,,,,11806,,,,,2,0,2
Person,Charo Perez Castillo,,,,,11807,,,,,3,0,3
Song,Negotiator's Lament,True,2029,Indie Folk,True,11808,2029,,,2029.0,3,5,8
Person,April Mills,,,,,11809,,THE MVRK,,,1,0,1
Person,Dominique Delacruz,,,,,11810,,,,,1,0,1
Person,Stephanie Fowler,,,,,11811,,,,,2,0,2
Person,David Maddox,,,,,11812,,,,,1,0,1
Song,Voltage Celebration,False,2006,Alternative Rock,True,11813,2006,,,2006.0,3,7,10
Person,Torsten Etzold,,,,,11814,,Ardent,,,2,0,2
Song,Dance Floor Detonation,True,2017,Indie Folk,True,11815,,,2017,2017.0,1,5,6
Person,Darlene Chase,,,,,11816,,,,,1,0,1
Person,William Hawkins,,,,,11817,,,,,1,0,1
Person,Na Wei,,,,,11818,,,,,1,0,1
Song,Rhythm Reactor,True,2025,Dream Pop,True,11819,,,,2025.0,3,8,11
Person,Jing Mao,,,,,11820,,,,,1,0,1
Person,Guiying Lin,,,,,11821,,,,,2,0,2
Person,Jie Wen,,,,,11822,,,,,1,0,1
Person,Xia Liang,,,,,11823,,,,,1,0,1
Song,Bass Blast Bonanza,True,2020,Dream Pop,True,11824,,,,2020.0,7,12,19
Person,Ming Ye,,,,,11825,,,,,2,0,2
Song,Whispers of Ink and Memory,False,2025,Speed Metal,True,11826,,,,2025.0,5,3,8
Person,David Campbell,,,,,11827,,,,,2,0,2
Person,Jeff Lewis,,,,,11828,,,,,1,0,1
RecordLabel,Montagne Music,,,,,11829,,,,,0,2,2
Song,Verses from a Silent Room,False,2000,Synthwave,True,11830,2000,,,2000.0,2,7,9
Album,Fragments of a Poet's Breath,,2016,Oceanus Folk,True,11831,,,,2016.0,1,6,7
Person,Beppe Agazzi-Muratori,,,,,11832,, Foster,,,3,0,3
Person,Renata Manolesso,,,,,11833,,,,,2,0,2
Person,Zaira Balotelli-Peano,,,,,11834,,,,,3,0,3
Person,Elena Nibali,,,,,11835,,,,,1,0,1
Album,Unwritten Lines Between Shadows,,2010,Oceanus Folk,True,11836,2010,,2010,2010.0,2,4,6
Person,Kent Chen,,,,,11837,, Meridian,,,1,0,1
Person,Russell Bates,,,,,11838,,,,,2,0,2
Song,Pilgrims of Hope,True,2010,Indie Folk,True,11839,,,,2010.0,3,5,8
Person,Imran de Bruijn-Hendrikse,,,,,11840,,,,,1,0,1
Person,Hanna Aelftrud van Wessex,,,,,11841,,,,,1,0,1
Song,"Crossing Continents, Sharing Faith",True,2020,Americana,True,11842,,,2020,2020.0,2,10,12
Person,Tao Lu,,,,,11843,,,,,1,0,1
Person,Tao Gao,,,,,11844,,,,,1,0,1
Person,Min Zhao,,,,,11845,,,,,2,0,2
Person,Chao Shen,,,,,11846,,,,,2,0,2
Song,Echoes of a Global Generation,True,2023,Dream Pop,True,11847,,,,2023.0,7,10,17
Person,Gregory Reeves,,,,,11848,,,,,2,0,2
Person,Jeffrey Thompson,,,,,11849,,,,,2,0,2
Person,Cory Wall,,,,,11850,,,,,3,0,3
Song,Sunrise at the Sacred Gathering,True,2032,Dream Pop,True,11851,,,,2032.0,4,4,8
Person,Guiying Lei,,,,,11852,,,,,1,0,1
Person,Xia Tang,,,,,11853,,,,,2,0,2
Person,Li Wen,,,,,11854,,,,,1,0,1
Song,The Ballad of Fred Titmus,False,2007,Americana,True,11855,,,2007,2007.0,2,5,7
Person,Xiulan Fu,,,,,11856,,,,,2,0,2
Person,Gregory Frost,,,,,11857,,,,,1,0,1
Person,Melinda Gregory,,,,,11858,,,,,3,0,3
Album,Caught in the Cricket Crease,,2014,Lo-Fi Electronica,True,11859,,,,2014.0,5,5,10
Person,Paul Dunn,,,,,11860,,,,,1,0,1
Song,Fred's Unexpected Fame,True,2026,Dream Pop,True,11861,,,,2026.0,3,5,8
Person,Shannon Castro,,,,,11862,,,,,2,0,2
Person,Christopher Hardy,,,,,11863,,,,,1,0,1
Person,Sarah Wheeler,,,,,11864,,,,,2,0,2
RecordLabel,Stará Melodie,,,,,11865,,,,,0,1,1
Song,Tales from the Pavilion,True,2015,Jazz Surf Rock,True,11866,,,2025,2015.0,3,5,8
Person,Catherine Bolton,,,,,11867,,,,,2,0,2
Person,Beverly Thompson,,,,,11868,,,,,2,0,2
RecordLabel,Sonora Azul,,,,,11869,,,,,0,1,1
Song,Radiant Hearts,False,2028,Indie Folk,True,11870,,,,2028.0,3,5,8
Person,Chao Yuan,,,,,11871,,,,,1,0,1
Person,Jie Hu,,,,,11872,,,,,1,0,1
Person,Mariola Heser,,,,,11873,,,,,2,0,2
Person,Xiulan Dong,,,,,11874,,,,,1,0,1
Song,Brilliant Affection,False,1994,Dream Pop,True,11875,,,,1994.0,1,7,8
Person,Nicholas Burns,,,,,11876,,,,,1,0,1
Person,Bianca Singleton,,,,,11877,,,,,1,0,1
Song,Glowing Connection,False,2023,Alternative Rock,True,11878,2020,,,2023.0,7,5,12
Person,Jing Lu,,,,,11879,,,,,1,0,1
Song,"Two Hearts, One Village",True,2006,Southern Gothic Rock,True,11880,2006,,,2006.0,2,6,8
Person,Aitor Alcántara Diez,,,,,11881,,,,,2,0,2
Person,Jose Cerdán Paniagua,,,,,11882,,,,,2,0,2
Person,Marianela Vila Zaragoza,,,,,11883,,,,,3,0,3
Person,Flavio del Galán,,,,,11884,,,,,1,0,1
Song,Whispers of the Danish Countryside,True,2004,Americana,True,11885,2004,,,2004.0,3,4,7
Person,Ildefonso Aragón Guerra,,,,,11886,,,,,1,0,1
Person,Sosimo Donaire Marí,,,,,11887,,,,,3,0,3
Album,Mette's Promise,,2025,Psychedelic Rock,True,11888,2025,,,2025.0,3,4,7
Song,Echoes of Nils,True,2004,Blues Rock,True,11889,,,,2004.0,2,8,10
Song,Urban Exodus,True,2023,Americana,True,11890,,,,2023.0,2,5,7
Person,Xia Bai,,,,,11891,,,,,1,0,1
Person,Tao Yuan,,,,,11892,,,,,2,0,2
Album,Concrete Wanderers,,2023,Indie Rock,True,11893,,,,2023.0,2,4,6
Person,Chao Jin,,,,,11894,,,,,1,0,1
Person,John Buchanan,,,,,11895,,,,,1,0,1
Song,Skyscrapers in Retreat,True,2013,Alternative Rock,True,11896,2013,,,2013.0,3,4,7
Person,Nino Veneziano,,,,,11897,,,,,1,0,1
Person,Lando Parri,,,,,11898,,,,,1,0,1
Song,Asphalt and Dust,True,2020,Indie Rock,True,11899,2020,,,2020.0,4,6,10
Person,Jordan Lutz,,,,,11900,,,,,2,0,2
Person,Jackie Johnston,,,,,11901,,,,,1,0,1
Person,Amber Nguyen,,,,,11902,,,,,1,0,1
Person,Angela Lopez,,,,,11903,,,,,2,0,2
Song,The Polite Appointments,True,2020,Alternative Rock,True,11904,,,,2020.0,3,3,6
Song,Dinner Party Diplomacy,False,2004,Alternative Rock,True,11905,,,,2004.0,4,4,8
Person,Katrina Hendricks,,,,,11906,,,,,3,0,3
Song,Champagne and Pretense,True,2023,Indie Rock,True,11907,2023,,,2023.0,2,4,6
Person,Alison Armstrong,,,,,11908,,,,,1,0,1
Person,Joyce Norris,,,,,11909,,,,,2,0,2
Song,Silk Glove Rendezvous,True,2013,Synthwave,True,11910,,,,2013.0,2,4,6
Song,Time's Running Out,True,2026,Blues Rock,True,11911,,,2026,2026.0,2,6,8
Person,Guiying Fan,,,,,11912,,,,,1,0,1
Person,Guiying Peng,,,,,11913,,,,,2,0,2
Song,Patience Worn Thin,True,2027,Indie Folk,True,11914,,,,2027.0,4,10,14
Person,Jun Qiu,,,,,11915,,BLAKK RAYN,,,2,0,2
Person,Thomas Le,,,,,11916,,,,,1,0,1
Person,Calvin Cooper,,,,,11917,,,,,1,0,1
Person,Guiying Gong,,,,,11918,,,,,2,0,2
Person,Xiuying Xu,,,,,11919,,,,,1,0,1
Person,Wei Liang,,,,,11920,,,,,2,0,2
Person,Lei Jin,,,,,11921,,,,,1,0,1
RecordLabel,Jevelyn Records,,,,,11922,,,,,0,3,3
Song,Hurry Up and Love,True,2023,Indie Folk,True,11923,,,,2023.0,2,5,7
Person,Victoria Velazquez,,,,,11924,,,,,1,0,1
Person,Kimberly Guerrero,,,,,11925,,,,,1,0,1
Person,Angela Collins,,,,,11926,,,,,1,0,1
Person,Mary White,,,,,11927,,,,,2,0,2
Song,Seconds Ticking Away,True,2023,Doom Metal,True,11928,,,,2023.0,3,11,14
Person,Maggie-Margot Vallée,,,,,11929,,KXNG ECHO,,,2,0,2
Person,Stéphane Hernandez,,,,,11930,,,,,2,0,2
